satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1,Loyal Customer,45,Business travel,Business,3058,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0.0
0,Loyal Customer,19,Personal Travel,Eco Plus,3530,2,4,2,5,2,2,2,2,3,3,4,5,4,2,0,0.0
1,Loyal Customer,36,Business travel,Eco,1571,5,1,1,1,5,5,5,5,3,5,2,2,4,5,0,0.0
1,disloyal Customer,30,Business travel,Business,2554,0,0,0,3,4,0,5,4,4,3,5,5,4,4,4,17.0
1,Loyal Customer,13,Personal Travel,Eco,2102,4,4,4,4,3,4,3,3,5,5,4,4,5,3,0,7.0
1,Loyal Customer,60,Personal Travel,Eco,86,4,4,4,4,5,5,4,5,5,4,5,3,5,3,0,0.0
1,disloyal Customer,25,Business travel,Eco,3022,4,4,4,4,5,4,5,5,3,2,4,5,4,5,14,22.0
1,Loyal Customer,31,Personal Travel,Eco,2475,3,3,3,3,5,3,1,4,4,4,4,3,4,4,0,9.0
0,Loyal Customer,32,Business travel,Eco Plus,1366,3,1,1,1,3,3,3,3,4,2,3,3,4,3,4,10.0
0,Loyal Customer,39,Personal Travel,Eco,2281,2,2,2,4,5,2,5,5,4,5,3,2,3,5,2,0.0
1,Loyal Customer,23,Business travel,Business,4401,2,2,2,2,5,5,5,5,5,3,5,3,4,5,0,0.0
0,disloyal Customer,39,Business travel,Business,2951,1,1,1,3,5,1,5,5,4,4,4,2,3,5,35,21.0
1,Loyal Customer,45,Business travel,Business,843,5,5,5,5,2,4,5,4,4,4,4,5,4,5,0,20.0
0,disloyal Customer,25,Business travel,Eco,1482,2,2,2,4,2,2,1,2,2,4,3,1,3,2,0,29.0
1,disloyal Customer,25,Business travel,Business,2304,5,5,5,2,2,5,2,2,3,4,5,3,4,2,0,0.0
1,Loyal Customer,52,Business travel,Business,2665,4,4,4,4,1,3,4,4,4,4,4,5,4,3,0,0.0
0,disloyal Customer,38,Business travel,Business,3177,3,3,3,2,4,3,4,4,5,4,4,3,5,4,28,25.0
0,Loyal Customer,50,Personal Travel,Eco,1310,2,5,2,2,5,2,1,5,3,1,3,5,1,5,0,0.0
1,Loyal Customer,45,Business travel,Business,2884,3,3,2,3,4,5,4,5,5,5,5,5,5,5,27,39.0
1,Loyal Customer,30,Business travel,Business,2117,2,2,2,2,5,5,5,5,5,3,4,5,4,5,18,0.0
1,disloyal Customer,39,Business travel,Business,2807,4,4,4,1,5,4,5,5,3,5,4,3,5,5,15,15.0
1,Loyal Customer,56,Business travel,Business,596,1,1,1,1,3,5,5,2,2,2,2,3,2,5,61,70.0
0,Loyal Customer,22,Personal Travel,Eco,1755,2,4,2,4,1,2,1,1,1,1,4,5,2,1,0,0.0
1,Loyal Customer,52,Personal Travel,Eco,248,4,4,5,4,4,4,4,4,4,4,4,3,2,4,11,10.0
1,Loyal Customer,7,Personal Travel,Eco,2012,5,1,4,4,1,4,1,1,3,3,3,3,3,1,0,0.0
1,Loyal Customer,57,Business travel,Business,554,2,2,2,2,4,5,4,5,5,4,5,4,5,5,4,6.0
1,Loyal Customer,48,Business travel,Eco,2908,5,2,2,2,5,3,3,2,5,5,5,3,4,3,410,397.0
0,Loyal Customer,32,Personal Travel,Business,1868,3,4,3,3,3,3,3,3,2,5,4,1,1,3,24,27.0
1,Loyal Customer,57,Business travel,Business,622,4,4,4,4,2,4,4,4,4,4,4,3,4,5,0,0.0
0,disloyal Customer,32,Business travel,Eco,1581,2,0,2,3,2,2,3,2,5,1,1,1,3,2,0,0.0
1,disloyal Customer,29,Business travel,Business,2283,0,0,0,5,4,0,4,4,4,5,5,5,5,4,10,0.0
1,Loyal Customer,40,Business travel,Business,1466,4,4,4,4,5,5,5,4,4,3,4,3,4,4,0,0.0
1,Loyal Customer,57,Business travel,Business,1540,1,1,1,1,3,4,5,2,2,2,2,4,2,3,1,1.0
0,Loyal Customer,69,Business travel,Business,1494,3,3,3,3,2,4,4,3,3,2,3,3,3,2,0,0.0
1,Loyal Customer,55,Business travel,Business,1677,5,5,5,5,5,5,2,4,4,4,4,1,4,2,73,77.0
1,Loyal Customer,41,Business travel,Eco,1544,4,1,1,1,4,4,4,4,2,3,1,1,4,4,0,0.0
0,disloyal Customer,11,Business travel,Eco,1951,1,1,1,4,5,1,5,5,3,1,3,1,3,5,15,10.0
1,Loyal Customer,56,Business travel,Business,1552,1,1,1,1,4,5,5,4,4,4,4,3,4,4,16,0.0
1,Loyal Customer,31,Personal Travel,Business,1599,0,1,0,3,2,0,2,2,4,2,3,3,3,2,10,0.0
0,Loyal Customer,40,Personal Travel,Eco,1491,3,5,5,1,4,5,3,4,4,2,4,3,4,4,62,124.0
1,Loyal Customer,41,Business travel,Business,1733,5,5,5,5,4,3,4,5,5,5,5,5,5,5,109,97.0
1,Loyal Customer,20,Personal Travel,Eco,1767,2,2,2,2,2,1,1,4,4,4,4,3,4,4,18,0.0
0,Loyal Customer,36,Business travel,Eco,2428,3,2,2,2,3,3,3,3,2,2,2,2,3,3,6,13.0
1,Loyal Customer,60,Personal Travel,Eco,275,0,5,0,2,3,1,2,2,2,0,2,2,2,3,0,7.0
0,Loyal Customer,15,Personal Travel,Eco,2334,1,5,1,4,3,1,3,3,5,3,5,5,5,3,1,0.0
0,Loyal Customer,38,Business travel,Eco,1618,3,4,4,4,3,3,3,3,3,2,2,1,2,3,67,60.0
1,Loyal Customer,54,Business travel,Eco,225,5,1,1,1,3,3,3,5,5,5,5,1,5,2,0,0.0
1,Loyal Customer,32,Business travel,Business,4836,3,3,3,3,4,4,4,4,5,5,5,4,4,4,382,372.0
1,Loyal Customer,19,Personal Travel,Eco,2315,5,4,5,3,4,4,4,4,4,2,3,4,5,4,0,0.0
0,Loyal Customer,25,Personal Travel,Eco,2290,4,5,4,1,3,4,3,3,5,2,5,4,4,3,0,0.0
0,Loyal Customer,44,Personal Travel,Eco,281,4,1,4,2,2,2,2,4,4,4,4,3,4,4,0,0.0
0,Loyal Customer,46,Business travel,Business,675,3,4,4,4,1,4,3,3,3,3,3,2,3,1,0,15.0
0,Loyal Customer,28,Personal Travel,Eco,2054,4,1,4,2,4,4,4,4,1,4,3,4,2,4,0,0.0
0,Loyal Customer,18,Personal Travel,Eco,3847,4,5,4,1,4,4,4,4,4,4,5,4,5,4,0,0.0
1,disloyal Customer,40,Business travel,Business,1817,4,4,4,2,4,4,4,4,5,2,5,5,4,4,2,12.0
0,disloyal Customer,26,Business travel,Eco,1282,3,5,3,1,4,3,2,4,1,1,1,2,2,4,0,8.0
1,Loyal Customer,55,Business travel,Business,1563,1,1,1,1,5,5,4,3,3,3,3,5,3,3,48,48.0
0,disloyal Customer,25,Business travel,Eco Plus,2860,3,3,3,4,4,3,4,4,1,4,4,2,3,4,36,15.0
1,disloyal Customer,22,Business travel,Business,2671,4,0,4,2,2,4,2,2,5,4,3,3,4,2,0,0.0
0,Loyal Customer,36,Personal Travel,Eco,2808,2,5,2,5,3,2,3,3,5,3,3,5,3,3,1,0.0
0,disloyal Customer,34,Personal Travel,Eco,2366,1,5,1,1,5,1,5,5,3,2,4,3,5,5,0,0.0
1,Loyal Customer,36,Business travel,Business,922,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0.0
1,Loyal Customer,56,Business travel,Business,280,5,5,4,5,5,4,4,4,4,4,4,5,4,3,65,55.0
1,Loyal Customer,36,Business travel,Eco,2543,5,1,2,1,5,5,5,5,5,5,1,5,4,5,30,30.0
0,disloyal Customer,10,Business travel,Business,2690,3,4,3,4,1,3,2,1,4,4,3,1,4,1,0,0.0
1,Loyal Customer,60,Business travel,Business,2560,1,1,5,1,4,4,4,4,2,4,4,4,3,4,214,210.0
1,Loyal Customer,37,Business travel,Business,3230,1,1,1,1,1,3,1,4,4,4,4,5,4,1,0,0.0
1,Loyal Customer,45,Business travel,Business,1569,0,0,0,3,2,4,4,3,3,3,3,3,3,5,5,1.0
1,Loyal Customer,27,Business travel,Business,2793,3,3,3,3,3,4,3,3,3,4,5,5,5,3,0,0.0
0,Loyal Customer,62,Business travel,Eco,216,1,4,4,4,1,4,4,1,1,1,1,2,1,3,0,0.0
1,Loyal Customer,28,Personal Travel,Eco,2752,5,5,5,5,2,5,4,5,5,5,5,4,5,5,0,0.0
1,Loyal Customer,15,Personal Travel,Eco,1820,1,1,1,1,2,4,4,5,5,5,5,5,5,4,0,4.0
1,Loyal Customer,11,Personal Travel,Eco,1923,5,5,5,5,5,5,5,5,2,2,2,3,2,5,0,0.0
1,Loyal Customer,38,Business travel,Business,3893,5,5,1,5,4,4,4,4,4,5,4,3,4,4,0,0.0
0,disloyal Customer,22,Business travel,Business,1873,4,1,4,4,1,4,4,1,2,4,3,1,3,1,0,22.0
1,Loyal Customer,33,Personal Travel,Eco,2524,4,3,4,5,4,4,4,4,2,1,3,5,4,4,30,26.0
0,Loyal Customer,40,Personal Travel,Eco,2514,1,5,1,2,3,1,3,3,4,4,5,4,4,3,13,26.0
1,Loyal Customer,43,Business travel,Business,3216,2,2,2,2,2,4,4,4,4,5,4,5,4,3,11,4.0
1,Loyal Customer,42,Business travel,Business,500,1,1,1,1,3,5,4,3,3,3,3,5,3,4,0,0.0
1,Loyal Customer,46,Business travel,Business,775,4,4,4,4,3,4,4,4,4,4,4,3,4,3,33,13.0
1,Loyal Customer,32,Personal Travel,Eco,2796,5,1,5,4,4,3,4,1,1,5,1,2,1,4,3,0.0
0,Loyal Customer,48,Business travel,Business,1232,1,4,4,4,2,3,4,1,1,1,1,1,1,1,0,4.0
1,Loyal Customer,58,Business travel,Business,1323,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0.0
0,Loyal Customer,29,Personal Travel,Eco,1204,1,5,1,2,5,1,1,5,3,3,4,4,4,5,2,0.0
0,disloyal Customer,28,Business travel,Eco,1470,2,4,2,3,5,2,5,5,3,2,3,4,3,5,0,0.0
1,Loyal Customer,36,Business travel,Business,2680,1,1,1,1,3,1,4,3,3,3,3,1,3,4,1,0.0
1,Loyal Customer,59,Business travel,Business,3225,2,1,2,2,3,5,5,5,5,5,5,3,5,5,3,0.0
1,Loyal Customer,51,Personal Travel,Eco,702,4,4,4,4,3,3,3,3,2,3,1,1,2,3,0,0.0
0,Loyal Customer,61,Personal Travel,Eco,1141,2,3,2,3,1,2,1,1,2,3,2,3,1,1,0,0.0
1,Loyal Customer,49,Business travel,Business,2005,5,1,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0
1,disloyal Customer,26,Business travel,Business,2209,4,4,4,4,1,4,1,1,3,4,4,5,5,1,0,0.0
1,Loyal Customer,58,Personal Travel,Eco,440,1,1,1,1,4,5,4,4,4,4,4,5,4,5,0,0.0
1,Loyal Customer,66,Personal Travel,Business,385,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0,0.0
0,Loyal Customer,49,Business travel,Eco,329,2,3,2,3,3,3,4,2,2,2,2,4,2,3,0,0.0
0,disloyal Customer,29,Business travel,Eco,1284,3,4,3,2,4,3,3,4,4,3,2,4,4,4,0,0.0
1,Loyal Customer,56,Business travel,Business,2922,3,3,2,3,4,4,4,4,4,4,4,4,4,4,1,0.0
1,Loyal Customer,11,Personal Travel,Eco,1960,4,5,1,5,4,4,4,4,1,1,2,5,2,4,6,1.0
1,Loyal Customer,59,Personal Travel,Eco,1304,3,3,5,3,5,5,5,4,4,4,4,4,4,5,24,0.0
0,disloyal Customer,19,Business travel,Eco,2330,4,4,4,1,4,4,3,4,3,3,2,4,2,4,0,0.0
0,Loyal Customer,49,Personal Travel,Eco,2093,4,2,4,3,2,4,2,2,3,3,3,2,3,2,18,15.0
1,disloyal Customer,21,Business travel,Eco,2139,2,2,2,3,2,2,2,2,5,5,5,5,4,2,0,2.0
1,Loyal Customer,27,Business travel,Business,4943,1,1,1,1,4,3,3,4,4,5,4,3,4,3,181,
0,Loyal Customer,8,Personal Travel,Eco,1365,4,4,4,3,2,4,3,2,5,4,4,4,5,2,5,14.0
1,Loyal Customer,45,Personal Travel,Eco,1462,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,31.0
1,Loyal Customer,22,Business travel,Business,1994,3,3,3,3,4,4,4,4,4,3,4,5,5,4,21,14.0
1,Loyal Customer,27,Business travel,Business,4802,3,3,3,3,5,5,5,5,5,4,4,3,4,5,0,0.0
1,Loyal Customer,39,Business travel,Business,2691,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0.0
1,Loyal Customer,30,Business travel,Business,4002,3,3,3,3,3,3,3,3,5,3,5,4,5,3,1,0.0
0,Loyal Customer,19,Business travel,Eco Plus,2211,3,5,5,5,3,3,3,3,1,5,4,2,3,3,1,0.0
0,Loyal Customer,40,Business travel,Eco,1877,1,2,1,2,1,2,1,1,2,4,4,1,4,1,4,50.0
0,disloyal Customer,32,Business travel,Business,1876,3,3,3,5,4,3,5,4,4,2,4,3,4,4,0,0.0
1,Loyal Customer,43,Business travel,Business,217,0,5,1,4,2,4,5,2,2,2,2,3,2,3,1,0.0
0,Loyal Customer,62,Business travel,Eco,1922,3,1,4,1,3,3,3,3,4,4,3,2,3,3,0,2.0
0,Loyal Customer,26,Business travel,Eco,2474,3,1,1,1,3,3,1,3,3,5,2,1,2,3,12,12.0
1,disloyal Customer,28,Business travel,Business,2678,4,4,4,5,4,4,4,4,4,5,5,3,5,4,13,14.0
0,disloyal Customer,28,Business travel,Eco,1681,3,4,4,4,1,4,1,1,3,2,4,4,3,1,0,0.0
1,Loyal Customer,49,Business travel,Business,1578,1,1,1,1,2,4,5,4,4,4,4,5,4,3,8,0.0
0,disloyal Customer,20,Business travel,Eco,1803,3,3,3,3,3,3,2,3,2,3,3,2,4,3,0,0.0
1,Loyal Customer,49,Business travel,Business,494,4,4,4,4,2,4,5,4,4,4,4,4,4,3,2,0.0
1,Loyal Customer,68,Business travel,Business,3412,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0.0
1,Loyal Customer,49,Business travel,Business,2747,2,2,2,2,4,5,5,4,4,4,4,4,4,5,0,9.0
0,disloyal Customer,37,Business travel,Business,1411,2,2,2,3,2,2,2,2,4,3,5,3,4,2,2,5.0
1,disloyal Customer,50,Business travel,Eco,1497,4,4,4,2,3,4,3,3,2,4,4,1,3,3,0,0.0
0,disloyal Customer,34,Business travel,Business,1615,3,3,3,3,4,3,3,4,5,4,4,3,5,4,0,0.0
1,Loyal Customer,42,Business travel,Eco,2461,4,2,2,2,4,4,4,4,2,2,4,1,4,4,7,22.0
0,Loyal Customer,7,Personal Travel,Eco Plus,2668,3,3,2,4,1,2,1,1,4,4,1,2,1,1,0,0.0
1,Loyal Customer,11,Personal Travel,Eco,1657,3,3,3,3,3,4,4,4,4,4,4,4,4,3,0,0.0
1,Loyal Customer,63,Business travel,Eco,1776,4,2,5,2,4,4,4,4,5,2,1,5,3,4,0,0.0
0,Loyal Customer,52,Business travel,Eco,1043,3,3,3,3,4,4,4,4,4,3,4,2,4,4,0,0.0
1,Loyal Customer,64,Personal Travel,Eco Plus,869,4,4,4,4,5,5,5,5,5,3,5,3,4,5,17,10.0
1,Loyal Customer,9,Personal Travel,Eco,1105,4,4,5,1,4,5,4,4,3,5,5,5,5,4,0,0.0
1,disloyal Customer,27,Business travel,Business,1386,4,4,4,4,1,4,1,1,3,5,4,5,4,1,58,60.0
1,disloyal Customer,38,Business travel,Business,3671,4,4,4,1,3,4,3,3,5,3,3,5,4,3,27,0.0
1,Loyal Customer,33,Business travel,Business,3183,4,4,3,4,2,3,2,2,5,3,4,3,5,2,25,15.0
0,disloyal Customer,25,Business travel,Eco,2013,2,0,2,2,2,2,2,2,1,2,5,5,5,2,0,0.0
1,disloyal Customer,38,Business travel,Business,1718,5,4,4,5,4,4,4,4,3,2,4,5,5,4,0,0.0
0,disloyal Customer,27,Business travel,Eco,2628,4,4,4,3,5,4,5,5,3,4,3,1,4,5,31,33.0
0,Loyal Customer,33,Personal Travel,Eco,1771,1,2,1,4,3,1,3,3,1,5,3,1,3,3,0,0.0
1,Loyal Customer,49,Business travel,Business,3125,0,0,0,1,5,5,4,5,5,5,5,5,5,5,4,0.0
1,Loyal Customer,28,Business travel,Eco,1810,0,0,0,1,2,0,3,2,2,1,3,4,3,2,2,0.0
0,Loyal Customer,41,Personal Travel,Eco Plus,2101,2,2,2,3,2,2,4,2,1,4,4,3,3,2,0,0.0
1,Loyal Customer,55,Business travel,Business,2170,5,5,5,5,5,4,4,5,5,5,5,5,5,3,11,12.0
1,Loyal Customer,15,Personal Travel,Eco,2134,5,5,5,5,3,4,5,4,4,5,4,4,4,3,0,0.0
1,Loyal Customer,23,Business travel,Business,2800,1,1,1,1,5,5,5,5,5,2,5,5,4,5,1,0.0
0,Loyal Customer,28,Business travel,Eco Plus,2323,3,4,1,4,3,3,3,3,4,2,3,3,4,3,15,8.0
1,Loyal Customer,57,Personal Travel,Eco,1129,3,4,4,4,2,1,2,4,4,3,4,5,4,1,34,24.0
0,Loyal Customer,25,Personal Travel,Eco Plus,1956,1,5,1,1,5,1,5,5,4,4,4,4,5,5,4,12.0
0,Loyal Customer,31,Personal Travel,Eco,2645,1,5,1,2,1,1,1,1,4,3,5,4,4,1,13,13.0
1,Loyal Customer,48,Business travel,Eco,1097,4,3,3,3,4,4,4,4,2,3,3,4,1,4,0,0.0
1,Loyal Customer,45,Business travel,Business,287,2,2,2,2,3,2,5,5,5,4,5,1,5,3,38,59.0
0,Loyal Customer,21,Personal Travel,Eco,2320,2,4,2,5,5,2,1,5,5,5,4,4,4,5,0,0.0
0,Loyal Customer,39,Business travel,Business,3630,2,3,3,3,5,4,4,2,2,2,2,2,2,4,0,10.0
1,Loyal Customer,39,Personal Travel,Eco,2219,3,3,3,3,3,5,5,4,4,4,4,3,4,3,9,0.0
0,disloyal Customer,23,Business travel,Eco,1907,2,5,2,3,2,2,2,2,4,4,4,5,5,2,1,0.0
1,disloyal Customer,24,Business travel,Business,2629,0,1,0,4,5,0,5,5,4,5,4,3,4,5,0,0.0
0,disloyal Customer,23,Business travel,Eco,2048,1,1,1,2,1,1,1,1,4,4,5,3,4,1,0,0.0
1,Loyal Customer,43,Business travel,Business,558,5,5,5,5,4,5,4,4,4,4,4,4,4,5,7,7.0
1,disloyal Customer,26,Business travel,Business,1376,4,4,4,4,3,4,3,3,3,5,4,5,4,3,0,0.0
0,Loyal Customer,51,Personal Travel,Eco,2526,2,5,2,1,1,2,1,1,3,5,4,4,5,1,27,4.0
1,Loyal Customer,54,Business travel,Eco Plus,320,5,3,3,3,5,1,1,4,4,5,4,2,4,5,9,4.0
1,Loyal Customer,58,Business travel,Business,356,1,1,1,1,5,5,4,5,5,5,5,5,5,3,0,0.0
0,Loyal Customer,58,Personal Travel,Eco,1664,4,4,4,3,5,4,5,5,1,2,3,2,4,5,21,22.0
0,Loyal Customer,31,Personal Travel,Eco,2073,3,2,3,2,3,3,3,3,4,4,3,1,3,3,0,0.0
0,disloyal Customer,26,Business travel,Eco,1782,3,3,3,4,1,3,1,1,3,4,3,4,4,1,0,0.0
1,Loyal Customer,23,Business travel,Business,2167,3,3,3,3,5,5,5,5,5,4,5,2,5,5,0,0.0
0,Loyal Customer,43,Personal Travel,Eco,2152,3,4,3,3,3,3,3,5,1,1,5,3,5,3,167,159.0
0,Loyal Customer,25,Personal Travel,Eco,2303,3,5,3,2,5,3,5,5,2,5,5,4,1,5,40,42.0
1,Loyal Customer,13,Business travel,Business,3327,5,5,5,5,3,3,3,3,1,1,5,2,2,3,0,5.0
1,Loyal Customer,64,Business travel,Business,306,1,1,1,1,4,2,4,5,5,5,5,3,5,4,111,113.0
1,Loyal Customer,40,Business travel,Business,542,3,1,3,3,5,4,3,3,3,3,3,3,3,5,0,0.0
0,Loyal Customer,77,Business travel,Business,1414,4,5,5,5,4,3,2,4,4,4,4,2,4,4,32,24.0
1,Loyal Customer,43,Business travel,Business,468,2,2,2,2,5,5,4,4,4,4,4,5,4,4,18,15.0
1,Loyal Customer,51,Business travel,Business,537,3,3,3,3,5,4,4,4,4,4,4,5,4,5,4,6.0
1,Loyal Customer,54,Business travel,Business,2402,5,5,3,5,2,5,4,4,4,5,4,3,4,5,3,1.0
1,Loyal Customer,59,Business travel,Business,1963,4,4,4,4,5,4,4,5,5,5,5,3,5,3,0,0.0
0,disloyal Customer,37,Business travel,Business,1320,3,3,3,4,4,3,4,4,3,2,3,4,4,4,0,21.0
1,Loyal Customer,55,Business travel,Business,2065,1,1,1,1,4,4,5,5,5,5,5,4,5,4,0,0.0
0,Loyal Customer,36,Business travel,Eco,3275,4,1,1,1,4,3,4,4,1,2,4,1,3,4,0,0.0
1,Loyal Customer,46,Business travel,Business,2372,4,4,4,4,4,2,5,5,5,4,5,1,5,4,0,5.0
1,Loyal Customer,33,Business travel,Business,3638,0,4,0,4,4,4,4,4,4,2,2,2,5,4,0,0.0
1,Loyal Customer,36,Business travel,Business,2425,1,1,1,1,2,3,5,5,5,5,5,4,5,3,0,0.0
0,Loyal Customer,38,Personal Travel,Business,381,1,4,1,4,2,5,4,1,1,1,1,4,1,3,0,0.0
1,Loyal Customer,40,Business travel,Eco,2229,4,5,5,5,4,4,4,4,1,5,1,5,2,4,0,7.0
1,Loyal Customer,18,Personal Travel,Eco,2083,0,4,0,3,1,0,1,1,2,1,4,5,1,1,0,0.0
1,Loyal Customer,55,Business travel,Business,888,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,11.0
1,Loyal Customer,41,Business travel,Business,2080,3,3,3,3,5,5,4,5,5,5,5,5,5,5,17,8.0
0,disloyal Customer,56,Business travel,Eco,2246,3,5,3,3,3,2,2,5,1,2,4,2,1,2,221,215.0
1,Loyal Customer,51,Personal Travel,Eco,936,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0
0,disloyal Customer,39,Business travel,Eco Plus,2094,1,1,1,4,4,1,4,4,4,5,3,1,3,4,3,16.0
0,Loyal Customer,53,Business travel,Eco,131,3,4,4,4,1,2,2,3,3,3,3,2,3,2,0,0.0
1,Loyal Customer,42,Business travel,Business,3447,4,4,4,4,4,4,4,5,5,5,5,4,5,5,4,0.0
0,disloyal Customer,34,Business travel,Business,1223,3,3,3,4,4,3,4,4,5,5,5,5,5,4,0,0.0
1,Loyal Customer,38,Business travel,Eco Plus,2359,5,5,4,4,5,5,5,5,3,4,4,5,3,5,21,36.0
1,Loyal Customer,45,Business travel,Business,2799,4,4,4,4,4,5,3,2,2,2,2,3,2,2,7,0.0
0,Loyal Customer,26,Personal Travel,Business,2025,4,1,4,3,3,4,2,3,3,4,2,1,3,3,77,78.0
0,disloyal Customer,28,Business travel,Business,1982,1,1,1,3,1,1,1,1,3,4,4,3,4,1,0,17.0
1,Loyal Customer,46,Business travel,Business,614,3,3,3,3,5,5,5,5,5,5,5,4,5,5,19,29.0
1,Loyal Customer,49,Business travel,Business,423,2,2,2,2,2,5,5,4,4,4,4,4,4,3,0,0.0
0,Loyal Customer,68,Personal Travel,Business,1567,2,5,2,3,4,5,5,2,2,2,2,4,2,4,0,9.0
1,Loyal Customer,70,Personal Travel,Eco,971,5,5,5,5,2,5,5,5,5,5,5,5,5,3,0,0.0
1,Loyal Customer,32,Personal Travel,Eco,1606,5,5,5,5,4,4,5,2,2,2,2,3,2,4,0,0.0
1,Loyal Customer,63,Business travel,Eco Plus,2488,4,1,1,1,4,4,4,3,5,4,1,4,3,4,0,0.0
0,disloyal Customer,57,Business travel,Business,2327,4,4,4,2,5,4,5,5,1,1,2,2,2,5,0,0.0
1,Loyal Customer,34,Business travel,Business,1672,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0.0
1,Loyal Customer,44,Business travel,Business,2978,1,1,1,1,5,4,5,4,4,4,4,4,4,4,0,0.0
1,Loyal Customer,54,Business travel,Eco,606,4,4,4,4,2,1,1,4,4,4,4,5,4,4,0,0.0
1,Loyal Customer,52,Business travel,Business,99,2,2,2,2,2,5,4,4,4,4,5,2,4,1,0,0.0
0,disloyal Customer,23,Business travel,Eco,1146,4,2,4,4,4,4,4,4,3,2,4,4,3,4,13,7.0
0,Loyal Customer,66,Personal Travel,Eco,2504,4,2,4,3,2,2,2,1,1,4,1,1,1,3,2,0.0
0,disloyal Customer,20,Business travel,Eco,2826,1,1,1,3,5,1,5,5,3,1,3,2,3,5,0,18.0
0,Loyal Customer,31,Personal Travel,Eco,1568,4,2,4,2,4,4,4,4,1,4,2,1,2,4,0,0.0
1,Loyal Customer,34,Personal Travel,Eco,1507,4,4,4,4,2,5,4,5,5,4,5,3,5,4,0,0.0
1,Loyal Customer,61,Personal Travel,Eco,668,2,2,2,2,2,4,5,4,4,4,4,4,4,3,20,6.0
0,disloyal Customer,40,Business travel,Business,1515,3,3,3,3,1,3,1,1,3,2,5,5,4,1,28,35.0
1,Loyal Customer,54,Business travel,Business,83,3,3,3,3,5,4,4,5,5,5,4,4,5,4,0,0.0
0,disloyal Customer,46,Business travel,Eco,1482,2,4,2,3,3,2,4,3,1,1,2,4,2,3,68,80.0
0,Loyal Customer,23,Business travel,Business,3323,3,2,2,2,3,3,3,3,3,3,3,2,4,3,53,43.0
0,Loyal Customer,9,Personal Travel,Eco,2421,2,5,2,1,3,2,3,3,5,2,5,4,5,3,0,0.0
1,Loyal Customer,43,Business travel,Eco,2052,3,1,1,1,4,3,4,4,4,1,5,4,5,4,0,0.0
1,Loyal Customer,68,Business travel,Business,1846,2,2,2,2,3,1,2,4,4,4,4,1,4,1,0,0.0
1,Loyal Customer,50,Business travel,Business,1936,5,5,5,5,2,5,4,5,5,5,4,5,5,4,0,0.0
1,Loyal Customer,55,Business travel,Business,2266,0,4,0,3,4,5,4,3,3,3,3,4,3,3,1,0.0
0,Loyal Customer,37,Personal Travel,Eco,2188,4,4,4,5,3,4,3,3,5,2,4,5,5,3,0,0.0
0,Loyal Customer,52,Business travel,Eco,1483,2,4,4,4,2,2,2,2,1,2,2,4,3,2,26,19.0
1,Loyal Customer,17,Business travel,Business,4727,4,4,4,4,4,4,4,4,3,2,4,5,5,4,21,15.0
1,Loyal Customer,42,Business travel,Business,1803,4,4,4,4,2,4,2,4,4,4,4,5,4,3,0,0.0
0,disloyal Customer,26,Business travel,Business,1623,1,5,1,4,3,1,3,3,3,5,4,3,4,3,0,0.0
1,Loyal Customer,23,Business travel,Business,2281,2,3,2,2,4,4,4,4,5,4,4,5,5,4,1,0.0
0,disloyal Customer,34,Business travel,Business,2105,1,1,1,2,2,1,2,2,4,2,5,4,5,2,0,0.0
0,disloyal Customer,40,Business travel,Business,1692,4,4,4,3,4,4,4,4,4,5,3,4,4,4,0,0.0
1,Loyal Customer,31,Business travel,Business,1980,3,3,3,3,4,4,4,4,3,3,3,2,2,4,0,0.0
1,Loyal Customer,53,Business travel,Business,2010,2,2,2,2,4,4,4,4,4,4,4,5,4,4,19,0.0
1,Loyal Customer,33,Personal Travel,Eco,2319,1,1,1,1,3,5,4,4,4,4,4,3,4,5,32,11.0
1,Loyal Customer,40,Business travel,Business,2624,2,2,2,2,2,5,4,4,4,4,4,5,4,5,0,0.0
1,Loyal Customer,65,Personal Travel,Eco Plus,1043,1,1,1,1,5,5,1,5,5,5,5,2,5,4,0,0.0
0,disloyal Customer,13,Business travel,Business,2516,2,4,2,4,4,2,4,4,2,3,4,4,3,4,10,0.0
1,Loyal Customer,69,Personal Travel,Eco Plus,2485,5,5,1,5,2,5,5,5,5,5,5,5,5,4,0,0.0
1,Loyal Customer,26,Business travel,Business,1688,0,0,0,1,3,3,3,3,4,4,4,3,4,3,0,0.0
